id,country_id,region_id,city,latitude,longitude,time_zone
23381,254,147,Cooter,36.08,-89.82,-06:00
23382,254,154,Copake,42.1,-73.54,-05:00
23383,254,154,Copake Falls,42.11,-73.5,-05:00
23384,254,168,Copalis Beach,47.07,-124.11,-08:00
23385,254,168,Copalis Crossing,47.14,-124.09,-08:00
23386,254,158,Copan,36.93,-95.92,-06:00
23387,254,127,Cope,39.75,-102.98,-07:00
23388,254,162,Cope,33.36,-80.96,-05:00
23389,254,131,Copeland,25.95,-81.35,-05:00
23390,254,138,Copeland,37.58,-100.59,-06:00
23391,254,144,Copemish,44.43,-85.88,-05:00
23392,254,169,Copen,38.84,-80.72,-05:00
23393,254,154,Copenhagen,43.84,-75.7,-05:00
23394,254,165,Copeville,33.07,-96.41,-06:00
23395,254,160,Coplay,40.68,-75.54,-05:00
23396,254,123,Copper Center,61.66,-143.87,-09:00
23397,254,144,Copper City,47.28,-88.38,-05:00
23398,254,144,Copper Harbor,47.46,-87.88,-05:00
23399,254,167,Copper Hill,37.04,-80.15,-05:00
23400,254,164,Copperhill,35.05,-84.39,-05:00
23401,254,126,Copperopolis,37.95,-120.7,-08:00
23402,254,169,Cora,37.83,-82.02,-05:00
23403,254,171,Cora,43.18,-109.85,-07:00
23404,254,144,Coral,43.35,-85.34,-05:00
23405,254,160,Coral,40.49,-79.17,-05:00
23406,254,148,Coram,48.41,-114.04,-07:00
23407,254,155,Corapeake,36.5,-76.58,-05:00
23408,254,159,Corbett,45.51,-122.05,-08:00
23409,254,154,Corbettsville,42.01,-75.79,-05:00
23410,254,167,Corbin,38.19,-77.38,-05:00
23411,254,126,Corcoran,36.08,-119.54,-08:00
23412,254,125,Cord,35.82,-91.3,-06:00
23413,254,147,Corder,39.11,-93.64,-06:00
23414,254,162,Cordesville,33.13,-79.88,-05:00
23415,254,122,Cordova,33.75,-87.18,-06:00
23416,254,135,Cordova,41.69,-90.27,-06:00
23417,254,142,Cordova,38.87,-75.99,-05:00
23418,254,155,Cordova,34.91,-79.81,-05:00
23419,254,149,Cordova,40.72,-97.31,-06:00
23420,254,153,Cordova,36,-105.86,-07:00
23421,254,162,Cordova,33.41,-80.89,-05:00
23422,254,169,Core,39.65,-80.23,-05:00
23423,254,154,Corfu,42.97,-78.38,-05:00
23424,254,141,Corinna,44.93,-69.21,-05:00
23425,254,166,Corinne,41.5,-112.48,-07:00
23426,254,169,Corinne,37.57,-81.35,-05:00
23427,254,139,Corinth,38.53,-84.59,-05:00
23428,254,141,Corinth,44.98,-69.01,-05:00
23429,254,154,Corinth,43.24,-73.89,-05:00
23430,254,172,Corinth,44.03,-72.29,-05:00
23431,254,158,Corn,35.41,-98.8,-06:00
23432,254,132,Cornelia,34.51,-83.59,-05:00
23433,254,155,Cornelius,35.48,-80.86,-05:00
23434,254,135,Cornell,40.97,-88.75,-06:00
23435,254,144,Cornell,45.91,-87.26,-05:00
23436,254,170,Cornell,45.16,-91.27,-06:00
23437,254,164,Cornersville,35.32,-86.82,-06:00
23438,254,139,Cornettsville,37.11,-83.04,-05:00
23439,254,138,Corning,39.63,-96.09,-06:00
23440,254,157,Corning,39.62,-82.09,-05:00
23441,254,141,Cornish,43.76,-70.78,-05:00
23442,254,151,Cornish,43.48,-72.33,-05:00
23443,254,166,Cornish,41.96,-112.05,-07:00
23444,254,151,Cornish Flat,43.49,-72.28,-05:00
23445,254,135,Cornland,39.93,-89.4,-06:00
23446,254,170,Cornucopia,46.79,-91.1,-06:00
23447,254,124,Cornville,34.73,-111.89,-07:00
23448,254,128,Cornwall,41.84,-73.32,-05:00
23449,254,154,Cornwall,41.41,-74.04,-05:00
23450,254,128,Cornwall Bridge,41.76,-73.35,-05:00
23451,254,154,Cornwall on Hudson,41.43,-74.01,-05:00
23452,254,154,Cornwallville,42.36,-74.18,-05:00
23453,254,153,Corona,34.11,-105.41,-07:00
23454,254,154,Corona,40.74,-73.85,-05:00
23455,254,163,Corona,45.36,-96.66,-06:00
23456,254,134,Corral,43.28,-115.02,-07:00
23457,254,153,Corrales,35.23,-106.62,-07:00
23458,254,137,Correctionville,42.46,-95.77,-06:00
23459,254,145,Correll,45.3,-96.17,-06:00
23460,254,165,Corrigan,31.02,-94.76,-06:00
23461,254,142,Corriganville,39.69,-78.79,-05:00
23462,254,164,Corryton,36.12,-83.8,-05:00
23463,254,160,Corsica,41.19,-79.17,-05:00
23464,254,124,Cortaro,32.35,-111.08,-07:00
23465,254,131,Cortez,27.46,-82.68,-05:00
23466,254,135,Cortland,41.91,-88.68,-06:00
23467,254,136,Cortland,38.98,-85.99,-05:00
23468,254,149,Cortland,40.47,-96.74,-06:00
23469,254,157,Cortland,41.34,-80.71,-05:00
23470,254,154,Cortlandt Manor,41.28,-73.9,-05:00
23471,254,136,Corunna,41.46,-85.15,-05:00
23472,254,148,Corvallis,46.33,-113.96,-07:00
23473,254,137,Corwith,42.99,-93.91,-06:00
23474,254,127,Cory,38.78,-107.98,-07:00
23475,254,136,Cory,39.33,-87.2,-05:00
23476,254,128,Cos Cob,41.06,-73.59,-05:00
23477,254,147,Cosby,39.84,-94.68,-06:00
23478,254,164,Cosby,35.8,-83.21,-05:00
23479,254,154,Cossayuna,43.17,-73.4,-05:00
23480,254,165,Cost,29.42,-97.57,-06:00
23481,254,169,Costa,38.15,-81.72,-05:00
23482,254,141,Costigan,45.01,-68.5,-05:00
23483,254,153,Costilla,36.91,-105.45,-07:00
23484,254,127,Cotopaxi,38.35,-105.49,-07:00
23485,254,164,Cottage Grove,36.35,-88.46,-06:00
23486,254,170,Cottage Grove,43.07,-89.19,-06:00
23487,254,169,Cottageville,38.85,-81.81,-05:00
23488,254,154,Cottekill,41.84,-74.1,-05:00
23489,254,125,Cotter,36.3,-92.53,-06:00
23490,254,132,Cotton,31.16,-84.06,-05:00
23491,254,145,Cotton,47.17,-92.35,-06:00
23492,254,165,Cotton Center,33.99,-101.99,-06:00
23493,254,125,Cotton Plant,35.03,-91.22,-06:00
23494,254,140,Cotton Valley,32.83,-93.45,-06:00
23495,254,122,Cottondale,33.16,-87.36,-06:00
23496,254,140,Cottonport,30.99,-92.08,-06:00
23497,254,122,Cottonton,32.14,-85.07,-06:00
23498,254,164,Cottontown,36.48,-86.58,-06:00
23499,254,122,Cottonwood,31.06,-85.35,-06:00
23500,254,145,Cottonwood,44.58,-95.72,-06:00
23501,254,143,Cotuit,41.62,-70.44,-05:00
23502,254,147,Couch,36.56,-91.3,-06:00
23503,254,170,Couderay,45.79,-91.34,-06:00
23504,254,168,Cougar,46.1,-122.29,-08:00
23505,254,168,Coulee City,47.54,-119.25,-08:00
23506,254,168,Coulee Dam,48.25,-119.23,-08:00
23507,254,137,Coulter,42.73,-93.36,-06:00
23508,254,160,Coulters,40.3,-79.79,-05:00
23509,254,126,Coulterville,37.7,-120.03,-08:00
23510,254,135,Coulterville,38.17,-89.55,-06:00
23511,254,164,Counce,35.03,-88.29,-06:00
23512,254,134,Council,44.93,-116.57,-07:00
23513,254,155,Council,34.45,-78.43,-05:00
23514,254,158,Council Hill,35.54,-95.71,-06:00
23515,254,153,Counselor,36.14,-106.94,-07:00
23516,254,135,Country Club Hills,41.55,-87.72,-06:00
23517,254,158,Countyline,34.44,-97.56,-06:00
23518,254,165,Coupland,30.53,-97.31,-06:00
23519,254,160,Coupon,40.53,-78.51,-05:00
23520,254,156,Courtenay,47.24,-98.53,-06:00
23521,254,122,Courtland,34.67,-87.3,-06:00
23522,254,126,Courtland,38.31,-121.53,-08:00
23523,254,138,Courtland,39.78,-97.87,-06:00
23524,254,145,Courtland,44.28,-94.33,-06:00
23525,254,146,Courtland,34.25,-89.92,-06:00
23526,254,125,Cove,34.4,-94.36,-06:00
23527,254,155,Cove City,35.2,-77.29,-05:00
23528,254,169,Covel,37.49,-81.32,-05:00
23529,254,126,Covelo,39.8,-123.03,-08:00
23530,254,161,Coventry,41.68,-71.62,-05:00
23531,254,172,Coventry,44.88,-72.24,-05:00
23532,254,144,Covert,42.28,-86.26,-05:00
23533,254,167,Covesville,37.9,-78.72,-05:00
23534,254,144,Covington,46.52,-88.42,-05:00
23535,254,158,Covington,36.29,-97.54,-06:00
23536,254,160,Covington,41.73,-77.1,-05:00
23537,254,165,Covington,32.16,-97.25,-06:00
23538,254,164,Cowan,35.18,-86.01,-06:00
23539,254,160,Cowanesque,41.93,-77.49,-05:00
23540,254,160,Cowansville,40.92,-79.58,-05:00
23541,254,162,Coward,33.99,-79.75,-05:00
23542,254,122,Cowarts,31.19,-85.3,-06:00
23543,254,135,Cowden,39.21,-88.9,-06:00
23544,254,127,Cowdrey,40.85,-106.31,-07:00
23545,254,169,Cowen,38.37,-80.47,-05:00
23546,254,158,Coweta,35.97,-95.62,-06:00
23547,254,147,Cowgill,39.56,-93.92,-06:00
23548,254,168,Cowiche,46.66,-120.73,-08:00
23549,254,154,Cowlesville,42.8,-78.45,-05:00
23550,254,171,Cowley,44.88,-108.48,-07:00
23551,254,139,Coxs Creek,37.92,-85.48,-05:00
23552,254,169,Coxs Mills,39,-80.86,-05:00
23553,254,154,Coxsackie,42.33,-73.82,-05:00
23554,254,122,Coy,31.88,-87.32,-06:00
23555,254,125,Coy,34.53,-91.87,-06:00
23556,254,165,Coyanosa,31.19,-103.04,-06:00
23557,254,158,Coyle,35.84,-97.24,-06:00
23558,254,126,Coyote,37.21,-121.71,-08:00
23559,254,153,Coyote,36.34,-107.54,-07:00
23560,254,138,Coyville,37.67,-95.91,-06:00
23561,254,149,Cozad,40.84,-100.02,-06:00
23562,254,139,Crab Orchard,37.45,-84.48,-05:00
23563,254,149,Crab Orchard,40.3,-96.4,-06:00
23564,254,164,Crab Orchard,35.89,-84.84,-06:00
23565,254,169,Crab Orchard,37.72,-81.24,-05:00
23566,254,159,Crabtree,44.63,-122.89,-08:00
23567,254,160,Crabtree,40.36,-79.47,-05:00
23568,254,167,Craddockville,37.58,-75.86,-05:00
23569,254,172,Craftsbury,44.64,-72.35,-05:00
23570,254,172,Craftsbury Common,44.65,-72.41,-05:00
23571,254,122,Cragford,33.21,-85.68,-06:00
23572,254,154,Cragsmoor,41.67,-74.38,-05:00
23573,254,137,Craig,42.89,-96.3,-06:00
23574,254,147,Craig,40.14,-95.36,-06:00
23575,254,149,Craig,41.75,-96.4,-06:00
23576,254,134,Craigmont,46.2,-116.49,-08:00
23577,254,167,Craigsville,38.1,-79.33,-05:00
23578,254,169,Craigsville,38.3,-80.61,-05:00
23579,254,136,Craigville,40.8,-85.09,-05:00
23580,254,160,Craley,39.94,-76.51,-05:00
23581,254,155,Cramerton,35.23,-81.08,-05:00
23582,254,160,Cranberry,41.33,-79.72,-05:00
23583,254,141,Cranberry Isles,44.24,-68.26,-05:00
23584,254,154,Cranberry Lake,44.22,-74.83,-05:00
23585,254,132,Crandall,34.94,-84.75,-05:00
23586,254,136,Crandall,38.29,-86.07,-05:00
23587,254,165,Crandall,32.59,-96.43,-06:00
23588,254,147,Crane,36.94,-93.5,-06:00
23589,254,148,Crane,47.57,-104.26,-07:00
23590,254,159,Crane,43.46,-118.4,-08:00
23591,254,122,Crane Hill,34.07,-87.05,-06:00
23592,254,145,Crane Lake,48.26,-92.55,-06:00
23593,254,160,Cranesville,41.91,-80.29,-05:00
23594,254,165,Cranfills Gap,31.78,-97.76,-06:00
23595,254,139,Cranks,36.75,-83.19,-05:00
23596,254,142,Crapo,38.32,-76.12,-05:00
23597,254,156,Crary,48.01,-98.6,-06:00
23598,254,154,Craryville,42.16,-73.65,-05:00
23599,254,159,Crater Lake,42.57,-121.86,-08:00
23600,254,127,Crawford,38.65,-107.64,-07:00
23601,254,132,Crawford,33.89,-83.17,-05:00
23602,254,146,Crawford,33.34,-88.51,-06:00
23603,254,149,Crawford,42.74,-103.39,-07:00
23604,254,158,Crawford,35.86,-99.82,-06:00
23605,254,164,Crawford,36.24,-85.18,-06:00
23606,254,165,Crawford,31.56,-97.43,-06:00
23607,254,169,Crawford,38.83,-80.4,-05:00
23608,254,125,Crawfordsville,35.2,-90.33,-06:00
23609,254,137,Crawfordsville,41.2,-91.54,-06:00
23610,254,159,Crawfordsville,44.35,-122.85,-08:00
23611,254,169,Crawley,37.96,-80.61,-05:00
23612,254,139,Crayne,37.27,-88.08,-06:00
23613,254,135,Creal Springs,37.63,-88.87,-06:00
23614,254,152,Cream Ridge,40.14,-74.49,-05:00
23615,254,160,Creamery,40.22,-75.41,-05:00
23616,254,127,Creede,37.66,-106.92,-07:00
23617,254,155,Creedmoor,36.09,-78.68,-05:00
23618,254,160,Creekside,40.71,-79.21,-05:00
23619,254,147,Creighton,38.5,-94.11,-06:00
23620,254,149,Creighton,42.47,-97.83,-06:00
23621,254,160,Creighton,40.58,-79.78,-05:00
23622,254,163,Creighton,44.3,-102.17,-07:00
23623,254,146,Crenshaw,34.44,-90.17,-06:00
23624,254,122,Creola,30.91,-88,-06:00
23625,254,157,Creola,39.35,-82.5,-05:00
23626,254,140,Creole,29.8,-93.02,-06:00
23627,254,163,Cresbard,45.17,-98.93,-06:00
23628,254,132,Crescent,31.48,-81.38,-05:00
23629,254,137,Crescent,41.37,-95.83,-06:00
23630,254,158,Crescent,35.97,-97.58,-06:00
23631,254,159,Crescent,43.51,-121.73,-08:00
23632,254,160,Crescent,40.56,-80.22,-05:00
23633,254,131,Crescent City,29.43,-81.56,-05:00
23634,254,135,Crescent City,40.76,-87.82,-06:00
23635,254,159,Crescent Lake,43.5,-121.96,-08:00
23636,254,126,Crescent Mills,40.06,-120.89,-08:00
23637,254,150,Crescent Valley,40.47,-116.37,-08:00
23638,254,160,Cresco,41.16,-75.25,-05:00
23639,254,126,Cressey,37.42,-120.66,-08:00
23640,254,152,Cresskill,40.94,-73.95,-05:00
23641,254,165,Cresson,32.53,-97.67,-06:00
23642,254,160,Cressona,40.62,-76.19,-05:00
23643,254,126,Crest Park,34.24,-117.2,-08:00
23644,254,138,Crestline,37.16,-94.67,-06:00
23645,254,157,Crestline,40.81,-82.75,-05:00
23646,254,135,Creston,41.92,-88.96,-06:00
23647,254,155,Creston,36.44,-81.64,-05:00
23648,254,149,Creston,41.65,-97.36,-06:00
23649,254,157,Creston,40.95,-81.91,-05:00
23650,254,168,Creston,47.81,-118.53,-08:00
23651,254,169,Creston,38.94,-81.25,-05:00
23652,254,127,Crestone,37.99,-105.69,-07:00
23653,254,155,Creswell,35.81,-76.45,-05:00
23654,254,159,Creswell,43.89,-123.03,-08:00
23655,254,135,Crete,41.42,-87.59,-06:00
23656,254,135,Creve Coeur,40.64,-89.59,-06:00
23657,254,169,Crichton,38.05,-80.71,-05:00
23658,254,167,Criders,38.72,-79.01,-05:00
23659,254,167,Crimora,38.16,-78.83,-05:00
23660,254,167,Cripple Creek,36.79,-81.1,-05:00
23661,254,139,Crittenden,38.77,-84.6,-05:00
23662,254,154,Crittenden,42.94,-78.48,-05:00
23663,254,167,Critz,36.61,-80.12,-05:00
23664,254,170,Crivitz,45.27,-88.15,-06:00
23665,254,142,Crocheron,38.23,-76.04,-05:00
23666,254,147,Crocker,37.95,-92.29,-06:00
23667,254,139,Crockett,37.98,-83.09,-05:00
23668,254,167,Crockett,36.87,-81.2,-05:00
23669,254,125,Crocketts Bluff,34.42,-91.22,-06:00
23670,254,162,Crocketville,32.91,-81.07,-05:00
23671,254,139,Crofton,37.04,-87.47,-06:00
23672,254,149,Crofton,42.74,-97.6,-06:00
23673,254,154,Croghan,43.95,-75.28,-05:00
23674,254,139,Cromona,37.18,-82.69,-05:00
23675,254,154,Crompond,41.29,-73.86,-05:00
23676,254,122,Cromwell,32.22,-88.27,-06:00
23677,254,137,Cromwell,41.04,-94.46,-06:00
23678,254,139,Cromwell,37.33,-86.77,-06:00
23679,254,145,Cromwell,46.68,-92.83,-06:00
23680,254,158,Cromwell,35.34,-96.45,-06:00
23681,254,127,Crook,40.91,-102.8,-07:00
23682,254,123,Crooked Creek,61.87,-158.11,-09:00
23683,254,163,Crooks,43.63,-96.83,-06:00
23684,254,149,Crookston,42.89,-100.8,-07:00
23685,254,157,Crooksville,39.72,-82.06,-05:00
23686,254,135,Cropsey,40.59,-88.51,-06:00
23687,254,154,Cropseyville,42.76,-73.47,-05:00
23688,254,122,Cropwell,33.45,-86.34,-06:00
23689,254,146,Crosby,31.31,-90.98,-06:00
23690,254,160,Crosby,41.68,-78.34,-05:00
23691,254,162,Cross,33.3,-80.2,-05:00
23692,254,162,Cross Anchor,34.64,-81.85,-05:00
23693,254,160,Cross Fork,41.5,-77.73,-05:00
23694,254,162,Cross Hill,34.26,-81.97,-05:00
23695,254,167,Cross Junction,39.38,-78.3,-05:00
23696,254,136,Cross Plains,38.94,-85.22,-05:00
23697,254,164,Cross Plains,36.55,-86.68,-06:00
23698,254,165,Cross Plains,32.17,-99.27,-06:00
23699,254,154,Cross River,41.26,-73.59,-05:00
23700,254,147,Cross Timbers,38.02,-93.19,-06:00
23701,254,144,Cross Village,45.64,-85.03,-05:00
23702,254,145,Crosslake,46.67,-94.08,-06:00
23703,254,155,Crossnore,36.02,-81.92,-05:00
23704,254,153,Crossroads,33.52,-103.33,-07:00
23705,254,122,Crossville,34.25,-86.02,-06:00
23706,254,135,Crossville,38.16,-88.05,-06:00
23707,254,152,Crosswicks,40.14,-74.65,-05:00
23708,254,136,Crothersville,38.8,-85.86,-05:00
23709,254,157,Croton,40.21,-82.68,-05:00
23710,254,154,Croton Falls,41.34,-73.66,-05:00
23711,254,154,Croton on Hudson,41.22,-73.9,-05:00
23712,254,155,Crouse,35.49,-81.34,-05:00
23713,254,141,Crouseville,46.75,-68.09,-05:00
23714,254,148,Crow Agency,45.65,-107.3,-07:00
23715,254,146,Crowder,34.17,-90.13,-06:00
23716,254,158,Crowder,35.12,-95.66,-06:00
23717,254,171,Crowheart,43.39,-109.12,-07:00
23718,254,127,Crowley,38.17,-103.87,-07:00
23719,254,160,Crown,41.38,-79.27,-05:00
23720,254,157,Crown City,38.62,-82.27,-05:00
23721,254,124,Crown King,34.23,-112.3,-07:00
23722,254,154,Crown Point,43.95,-73.53,-05:00
23723,254,126,Crows Landing,37.46,-121.01,-08:00
23724,254,140,Crowville,32.24,-91.58,-06:00
23725,254,160,Croydon,40.08,-74.89,-05:00
23726,254,166,Croydon,41.11,-111.5,-07:00
23727,254,167,Crozet,38.13,-78.7,-05:00
23728,254,167,Crozier,37.65,-77.8,-05:00
23729,254,160,Crucible,39.94,-79.96,-05:00
23730,254,146,Cruger,33.29,-90.22,-06:00
23731,254,169,Crum,37.94,-82.45,-05:00
23732,254,160,Crum Lynne,39.86,-75.34,-05:00
23733,254,155,Crumpler,36.48,-81.38,-05:00
23734,254,169,Crumpler,37.42,-81.34,-05:00
23735,254,142,Crumpton,39.23,-75.91,-05:00
23736,254,125,Crumrod,34.2,-90.94,-06:00
23737,254,144,Crystal,43.27,-84.89,-05:00
23738,254,156,Crystal,48.58,-97.66,-06:00
23739,254,145,Crystal Bay,44.95,-93.57,-06:00
23740,254,150,Crystal Bay,39.22,-120,-08:00
23741,254,131,Crystal Beach,28.08,-82.77,-05:00
23742,254,167,Crystal Hill,36.87,-78.97,-05:00
23743,254,137,Crystal Lake,43.21,-93.79,-06:00
23744,254,160,Crystal Spring,39.93,-78.21,-05:00
23745,254,131,Crystal Springs,28.18,-82.15,-05:00
23746,254,139,Cub Run,37.29,-86.08,-06:00
23747,254,122,Cuba,32.39,-88.35,-06:00
23748,254,135,Cuba,40.49,-90.16,-06:00
23749,254,138,Cuba,39.78,-97.42,-06:00
23750,254,153,Cuba,36.03,-107.25,-07:00
23751,254,154,Cuba,42.2,-78.29,-05:00
23752,254,157,Cuba,39.35,-83.85,-05:00
23753,254,170,Cuba City,42.6,-90.46,-06:00
23754,254,153,Cubero,34.84,-108.01,-07:00
23755,254,169,Cucumber,37.27,-81.62,-05:00
23756,254,170,Cudahy,42.94,-87.86,-06:00
23757,254,154,Cuddebackville,41.47,-74.63,-05:00
23758,254,160,Cuddy,40.35,-80.16,-05:00
23759,254,153,Cuervo,34.99,-104.37,-07:00
23760,254,155,Culberson,34.99,-84.16,-05:00
23761,254,148,Culbertson,48.18,-104.53,-07:00
23762,254,134,Culdesac,46.34,-116.66,-08:00
23763,254,140,Cullen,32.96,-93.45,-06:00
23764,254,167,Cullen,37.16,-78.64,-05:00
23765,254,164,Culleoka,35.46,-86.99,-06:00
23766,254,132,Culloden,32.83,-84.06,-05:00
23767,254,169,Culloden,38.39,-82.07,-05:00
23768,254,135,Cullom,40.88,-88.3,-06:00
23769,254,159,Culp Creek,43.65,-122.69,-08:00
23770,254,159,Culver,44.46,-121.15,-08:00
23771,254,137,Cumberland,41.24,-94.87,-06:00
23772,254,139,Cumberland,36.95,-82.97,-05:00
23773,254,155,Cumberland,35,-78.97,-05:00
23774,254,157,Cumberland,39.84,-81.65,-05:00
23775,254,161,Cumberland,41.96,-71.41,-05:00
23776,254,170,Cumberland,45.55,-92.06,-06:00
23777,254,141,Cumberland Center,43.79,-70.26,-05:00
23778,254,164,Cumberland City,36.39,-87.63,-06:00
23779,254,141,Cumberland Foreside,43.76,-70.19,-05:00
23780,254,164,Cumberland Furnace,36.3,-87.41,-06:00
23781,254,164,Cumberland Gap,36.54,-83.68,-05:00
23782,254,160,Cumbola,40.7,-76.11,-05:00
23783,254,143,Cummaquid,41.69,-70.27,-05:00
23784,254,137,Cumming,41.5,-93.77,-06:00
23785,254,138,Cummings,39.48,-95.29,-06:00
23786,254,156,Cummings,47.54,-96.97,-06:00
23787,254,143,Cummington,42.45,-72.92,-05:00
23788,254,155,Cumnock,35.55,-79.23,-05:00
23789,254,165,Cuney,32.03,-95.41,-06:00
23790,254,138,Cunningham,37.68,-98.35,-06:00
23791,254,139,Cunningham,36.89,-88.87,-06:00
23792,254,164,Cunningham,36.38,-87.41,-06:00
23793,254,165,Cunningham,33.42,-95.35,-06:00
23794,254,168,Cunningham,46.82,-118.9,-08:00
23795,254,139,Curdsville,37.73,-87.33,-06:00
23796,254,137,Curlew,42.96,-94.82,-06:00
23797,254,160,Curllsville,41.09,-79.44,-05:00
23798,254,144,Curran,44.75,-83.81,-05:00
23799,254,145,Currie,44.09,-95.7,-06:00
23800,254,155,Currie,34.43,-78.06,-05:00
23801,254,147,Curryville,39.34,-91.36,-06:00
23802,254,160,Curryville,40.27,-78.33,-05:00
23803,254,157,Curtice,41.62,-83.32,-05:00
23804,254,159,Curtin,43.72,-123.2,-08:00
23805,254,125,Curtis,33.99,-93.1,-06:00
23806,254,144,Curtis,46.19,-85.82,-05:00
23807,254,149,Curtis,40.52,-100.49,-06:00
23808,254,168,Curtis,46.53,-123.14,-08:00
23809,254,142,Curtis Bay,39.19,-76.54,-05:00
23810,254,170,Curtiss,44.95,-90.46,-06:00
23811,254,160,Curtisville,40.64,-79.85,-05:00
23812,254,137,Cushing,42.46,-95.69,-06:00
23813,254,141,Cushing,43.98,-69.26,-05:00
23814,254,145,Cushing,46.19,-94.57,-06:00
23815,254,158,Cushing,35.99,-96.73,-06:00
23816,254,165,Cushing,31.77,-94.85,-06:00
23817,254,170,Cushing,45.56,-92.65,-06:00
23818,254,125,Cushman,35.89,-91.78,-06:00
23819,254,168,Cusick,48.47,-117.39,-08:00
23820,254,122,Cusseta,32.76,-85.31,-06:00
23821,254,157,Custar,41.26,-83.82,-05:00
23822,254,139,Custer,37.74,-86.27,-06:00
23823,254,144,Custer,43.92,-86.19,-05:00
23824,254,148,Custer,46.25,-107.73,-07:00
23825,254,168,Custer,48.94,-122.62,-08:00
23826,254,170,Custer,44.58,-89.41,-06:00
23827,254,158,Custer City,35.73,-98.98,-06:00
23828,254,160,Custer City,41.9,-78.65,-05:00
23829,254,154,Cutchogue,41.01,-72.48,-05:00
23830,254,126,Cutler,36.49,-119.28,-08:00
23831,254,135,Cutler,38.05,-89.55,-06:00
23832,254,136,Cutler,40.47,-86.47,-05:00
23833,254,141,Cutler,44.69,-67.21,-05:00
23834,254,157,Cutler,39.4,-81.77,-05:00
23835,254,126,Cutten,40.76,-124.14,-08:00
23836,254,172,Cuttingsville,43.54,-72.85,-05:00
23837,254,143,Cuttyhunk,41.47,-70.75,-05:00
23838,254,160,Cyclone,41.82,-78.55,-05:00
23839,254,169,Cyclone,37.74,-81.66,-05:00
23840,254,157,Cygnet,41.23,-83.66,-05:00
23841,254,137,Cylinder,43.16,-94.5,-06:00
23842,254,136,Cynthiana,38.17,-87.73,-06:00
23843,254,157,Cynthiana,39.17,-83.34,-05:00
23844,254,131,Cypress,30.71,-85.07,-06:00
23845,254,135,Cypress,37.36,-89,-06:00
23846,254,158,Cyril,34.89,-98.23,-06:00
23847,254,145,Cyrus,45.54,-95.68,-06:00
23848,254,165,D Hanis,29.35,-99.31,-06:00
23849,254,146,D Lo,31.98,-89.89,-06:00
23850,254,139,Dabolt,37.33,-84.02,-05:00
23851,254,158,Dacoma,36.65,-98.6,-06:00
23852,254,127,Dacono,40.08,-104.93,-07:00
23853,254,132,Dacula,33.97,-83.87,-05:00
23854,254,147,Dadeville,37.52,-93.7,-06:00
23855,254,144,Dafter,46.33,-84.41,-05:00
23856,254,126,Daggett,34.84,-116.85,-08:00
23857,254,144,Daggett,45.5,-87.63,-06:00
23858,254,148,Dagmar,48.6,-104.24,-07:00
23859,254,129,Dagsboro,38.56,-75.23,-05:00
23860,254,160,Dagus Mines,41.35,-78.6,-05:00
23861,254,135,Dahinda,40.96,-90.15,-06:00
23862,254,156,Dahlen,48.15,-97.96,-06:00
23863,254,135,Dahlgren,38.2,-88.57,-06:00
23864,254,167,Dahlgren,38.33,-77.04,-05:00
23865,254,169,Dailey,38.79,-79.89,-05:00
23866,254,159,Dairy,42.26,-121.66,-08:00
23867,254,165,Daisetta,30.11,-94.64,-06:00
23868,254,132,Daisy,32.15,-81.83,-05:00
23869,254,147,Daisy,37.51,-89.82,-06:00
23870,254,158,Daisy,34.55,-95.72,-06:00
23871,254,160,Daisytown,40.08,-79.97,-05:00
23872,254,135,Dakota,42.41,-89.55,-06:00
23873,254,145,Dakota,43.91,-91.42,-06:00
23874,254,137,Dakota City,42.72,-94.2,-06:00
23875,254,145,Dalbo,45.68,-93.45,-06:00
23876,254,135,Dale,37.99,-88.54,-06:00
23877,254,136,Dale,38.17,-87.02,-06:00
23878,254,154,Dale,42.82,-78.16,-05:00
23879,254,162,Dale,32.55,-80.69,-05:00
23880,254,170,Dale,44.27,-88.67,-06:00
23881,254,136,Daleville,40.11,-85.5,-05:00
23882,254,146,Daleville,32.54,-88.67,-06:00
23883,254,167,Daleville,37.4,-79.92,-05:00
23884,254,165,Dallardsville,30.62,-94.63,-06:00
23885,254,137,Dallas,41.2,-93.27,-06:00
23886,254,155,Dallas,35.34,-81.19,-05:00
23887,254,163,Dallas,43.23,-99.5,-06:00
23888,254,170,Dallas,45.25,-91.84,-06:00
23889,254,169,Dallas,39.97,-80.55,-05:00
23890,254,137,Dallas Center,41.7,-93.98,-06:00
